game_id,period,game_event_id,possession_event_id,player_id,shirt_number,possession_event_type,position_group_type,team_id,home_team,touches,duration,ball_visibility,ball_x_start,ball_y_start,ball_z,start_frame,end_frame,formatted_game_clock,frame_num,ball_x_end,ball_y_end,ballCarrierPlayer,ballCarrierPlayerName,ballCarryType,createsSpace,dribbleType,trickType,linesBrokenType,opportunityType,touchType,touchOutcomeType,team_id_player_61,shirt_number_player_61,visibility_player_61,confidence_player_61,x_player_61,y_player_61,vx_player_61,vy_player_61,vtot_player_61,ax_player_61,ay_player_61,atot_player_61
4464,1.0,4705637,4528758.0,251.0,7.0,BC,RWB,20.0,False,6.0,3.801,ESTIMATED,36.394,-31.125,0.2,2787,2882,01:37,2787.0,46.032,-27.725,251,,C,,,,,,,,17.0,1,ESTIMATED,LOW,49.283,-2.039,0.1199999999999335,-0.03000000000001002,0.12369316876846773,-6.394884621840902e-12,0.8999999999995012,0.8999999999995012
4464,1.0,4705660,4528430.0,1.0,10.0,BC,CF,17.0,True,1.0,0.04,VISIBLE,-32.213,-14.827,0.66,5020,5021,03:07,5020.0,-32.485,-14.837,1,,T,,,,,,F,O,17.0,1,ESTIMATED,LOW,30.19,-3.219,-1.4699999999999847,0.03000000000001002,1.4703060905811265,-0.9000000000010999,-0.8999999999995012,1.2727922061362105
4464,1.0,4705660,4528430.0,1.0,10.0,BC,CF,17.0,True,1.0,0.04,VISIBLE,-32.213,-14.827,0.66,5020,5021,03:07,5020.0,-32.485,-14.837,1,,T,,,,,,F,O,17.0,1,ESTIMATED,LOW,30.19,-3.219,-1.4699999999999847,0.03000000000001002,1.4703060905811265,-0.9000000000010999,-0.8999999999995012,1.2727922061362105
4464,1.0,4705660,4528430.0,1.0,10.0,BC,CF,17.0,True,1.0,0.04,VISIBLE,-32.213,-14.827,0.66,5020,5021,03:07,5020.0,-32.485,-14.837,1,,T,,,,,,F,O,17.0,1,ESTIMATED,LOW,30.19,-3.219,-1.4699999999999847,0.03000000000001002,1.4703060905811265,-0.9000000000010999,-0.8999999999995012,1.2727922061362105
4464,1.0,4705660,4528430.0,1.0,10.0,BC,CF,17.0,True,1.0,0.04,VISIBLE,-32.213,-14.827,0.66,5020,5021,03:07,5020.0,-32.485,-14.837,1,,T,,,,,,F,O,17.0,1,ESTIMATED,LOW,30.19,-3.219,-1.4699999999999847,0.03000000000001002,1.4703060905811265,-0.9000000000010999,-0.8999999999995012,1.2727922061362105
4464,1.0,4705701,4528468.0,83.0,7.0,BC,LW,17.0,True,2.0,0.16,VISIBLE,-10.908,-11.997,0.0,7910,7914,05:03,7910.0,-10.945,-12.009,83,,T,,,,,,F,P,17.0,1,ESTIMATED,LOW,35.839,-2.141,-0.7499999999999574,0.05999999999999339,0.7523961722390241,6.394884621840902e-12,-3.9968028886505635e-13,6.407362457358293e-12
4464,1.0,4705716,4528483.0,8136.0,14.0,BC,LWB,17.0,True,1.0,0.12,VISIBLE,12.466,-27.32,0.06,8618,8621,05:31,8618.0,12.133,-27.278,8136,,T,,,,,,F,P,17.0,1,ESTIMATED,LOW,45.019,-3.468,-0.3000000000001535,-0.2999999999999936,0.42426406871203254,-6.394884621840902e-12,0.9000000000003006,0.9000000000003006
4464,1.0,4705769,4528535.0,2072.0,3.0,BC,LWB,20.0,False,1.0,0.04,ESTIMATED,24.13,26.643,4.75,12375,12376,08:01,12375.0,24.245,26.754,2072,,T,,,,,,F,O,17.0,1,ESTIMATED,LOW,47.259,-1.264,0.6300000000000239,0.3900000000000037,0.7409453421137303,-0.8999999999979025,-0.899999999999701,1.2727922061340908
4464,1.0,4705918,4528695.0,7584.0,30.0,BC,CM,17.0,True,1.0,0.96,ESTIMATED,3.049,16.068,0.56,15273,15297,09:57,15273.0,5.674,17.435,7584,,T,,,,,,F,C,17.0,1,ESTIMATED,LOW,38.493,2.309,0.6600000000001671,0.6600000000000072,0.9333809511663661,6.394884621840902e-12,3.9968028886505635e-13,6.407362457358293e-12
4464,1.0,4706193,4528982.0,395.0,5.0,BC,CM,17.0,True,1.0,0.0,ESTIMATED,-0.611,0.624,0.33,28411,28411,18:43,28411.0,-0.611,0.624,395,,T,,,,,,F,P,17.0,1,ESTIMATED,LOW,33.217,0.658,0.1199999999999335,0.030000000000000027,0.1236931687684653,0.8999999999979025,0.9000000000000008,1.2727922061343029
4464,1.0,4706264,4529056.0,71.0,33.0,BC,LCB,17.0,True,3.0,2.961,VISIBLE,17.029,-32.134,0.03,31439,31513,20:47,31439.0,11.646,-27.367,71,,C,,,,,,,,17.0,1,ESTIMATED,LOW,41.878,-4.643,-0.27000000000001023,-0.09000000000000341,0.28460498941516493,-0.8999999999979025,-7.993605777301127e-13,0.8999999999979025
4464,1.0,4706425,4532086.0,1874.0,12.0,BC,RWB,17.0,True,9.0,8.963,VISIBLE,33.356,25.508,0.0,39193,39417,26:00,39193.0,-4.959,28.448,1874,,C,,,,,,,,17.0,1,ESTIMATED,LOW,49.641,1.32,-0.8100000000000307,0.9000000000000008,1.210826164236655,0.0,0.9000000000001007,0.9000000000001007
4464,1.0,4706833,4529613.0,74.0,15.0,BC,MCB,17.0,True,1.0,0.0,VISIBLE,16.985,-9.939,1.19,53379,53379,35:22,53379.0,16.985,-9.939,74,,T,,,,,,F,C,17.0,1,VISIBLE,HIGH,42.359,-4.454,2.7000000000001023,0.8699999999999974,2.836705836000721,-1.799999999995805,0.8999999999995012,2.012461179745835
