game_id,period,game_event_id,possession_event_id,player_id,shirt_number,possession_event_type,position_group_type,team_id,home_team,touches,duration,ball_visibility,ball_x_start,ball_y_start,ball_z,start_frame,end_frame,formatted_game_clock,frame_num,ball_x_end,ball_y_end,shooterPlayer,shooterPlayerName,blockerPlayer,clearerPlayer,saverPlayer,shotBodyType,shotNatureType,shotOutcomeType,shotInitialHeightType,team_id_player_281,shirt_number_player_281,visibility_player_281,confidence_player_281,x_player_281,y_player_281,vx_player_281,vy_player_281,vtot_player_281,ax_player_281,ay_player_281,atot_player_281
4547,1.0,7792036,7706802.0,168.0,14.0,SH,CF,2.0,True,3.0,1.935,VISIBLE,33.287,18.925,0.0,4812,4870,01:11,4812.0,43.753,16.065,168,Eddie Nketiah,2066,,,R,A,B,BOTTOMTHIRD,2.0,1,ESTIMATED,LOW,-32.354,1.22,1.2300000000001177,0.029999999999996696,1.2303657992647103,-0.8999999999915076,0.8999999999999009,1.2727922061297103
4547,1.0,7792039,7706805.0,157.0,34.0,SH,CM,2.0,True,1.0,0.0,VISIBLE,36.782,14.885,0.44,4933,4933,01:13,4933.0,36.782,14.885,157,Granit Xhaka,,,,L,P,O,O,2.0,1,ESTIMATED,LOW,-29.534,0.866,0.4800000000000537,-0.18000000000000016,0.5126402247191022,3.197442310920451e-12,0.0,3.197442310920451e-12
4547,1.0,7792927,7707706.0,168.0,14.0,SH,CF,2.0,True,1.0,0.0,VISIBLE,34.208,-7.961,0.0,22961,22961,11:14,22961.0,34.208,-7.961,168,Eddie Nketiah,2066,,,R,P,B,MIDDLETHIRD,2.0,1,ESTIMATED,LOW,-33.576,-0.911,0.8699999999998909,-0.09000000000000008,0.8746427842266865,-6.394884621840902e-12,0.9000000000000008,0.9000000000000008
4547,1.0,7794071,7708873.0,1688.0,8.0,SH,CM,2.0,True,1.0,0.0,VISIBLE,33.079,4.169,0.47000000000000003,44130,44130,23:01,44130.0,33.079,4.169,1688,Martin Ödegaard,18,,,L,P,B,MIDDLETHIRD,2.0,1,ESTIMATED,LOW,-24.997,2.052,0.0,0.029999999999996696,0.029999999999996696,0.0,-0.9000000000003006,0.9000000000003006
4547,1.0,7794123,7708927.0,22.0,17.0,SH,AM,11.0,False,1.0,0.0,ESTIMATED,-30.587,-16.179,1.51,45430,45430,23:44,45430.0,-30.587,-16.179,22,Kevin De Bruyne,,,281,L,A,G,MIDDLETHIRD,2.0,1,VISIBLE,HIGH,-37.733,-13.563,0.7500000000001705,0.26999999999995694,0.7971198153353313,-2.6999999999937074,-1.5987211554602254e-12,2.6999999999937074
4547,1.0,7794408,7709211.0,2087.0,18.0,SH,RB,2.0,True,1.0,0.0,ESTIMATED,40.639,-4.604,4.97,51934,51934,27:21,51934.0,40.639,-4.604,2087,Takehiro Tomiyasu,,,,L,A,O,O,2.0,1,ESTIMATED,LOW,-25.003,0.804,0.030000000000036664,0.0,0.030000000000036664,3.197442310920451e-12,0.0,3.197442310920451e-12
4547,1.0,7795709,7710553.0,168.0,14.0,SH,CF,2.0,True,1.0,0.0,ESTIMATED,43.779,12.316,1.33,72670,72670,38:53,72670.0,43.779,12.316,168,Eddie Nketiah,284,284,6,L,A,L,BOTTOMTHIRD,2.0,1,ESTIMATED,LOW,-27.27,1.278,0.21000000000004349,0.1200000000000001,0.2418677324489943,3.197442310920451e-12,0.8999999999999009,0.8999999999999009
4547,1.0,7795899,7710736.0,4687.0,9.0,SH,CF,11.0,False,1.0,0.0,ESTIMATED,-45.336,7.508,0.55,82336,82336,44:15,82336.0,-45.336,7.508,4687,Erling Haaland,1894,,,L,P,B,MIDDLETHIRD,2.0,1,VISIBLE,HIGH,-50.242,1.7810000000000001,0.0,-0.1799999999999935,0.1799999999999935,0.0,3.9968028886505635e-13,3.9968028886505635e-13
4547,1.0,7795919,7710748.0,20.0,8.0,SH,AM,11.0,False,1.0,0.0,ESTIMATED,-41.945,3.597,0.6000000000000001,82387,82387,44:17,82387.0,-41.945,3.597,20,Ilkay Gündogan,,,281,R,P,S,BOTTOMTHIRD,2.0,1,VISIBLE,HIGH,-50.67,3.16,-0.5699999999999505,1.2900000000000045,1.410319112825163,-0.8999999999979025,-0.8999999999999009,1.2727922061342323
4547,1.0,7796362,7711196.0,18.0,16.0,SH,DM,11.0,False,1.0,0.0,ESTIMATED,-43.364,6.466,1.43,93043,93043,50:13,93043.0,-43.364,6.466,18,Rodri,,,,HE,A,B,BOTTOMTHIRD,2.0,1,VISIBLE,HIGH,-50.851,0.377,-0.8399999999999608,0.4800000000000004,0.9674709297957921,0.0,4.9960036108132044e-14,4.9960036108132044e-14
4547,2.0,7798382,7713220.0,18.0,16.0,SH,DM,11.0,False,1.0,0.0,ESTIMATED,43.776,-5.453,1.97,137013,137013,67:38,137013.0,43.776,-5.453,18,Rodri,,,281,HE,A,S,BOTTOMTHIRD,2.0,1,VISIBLE,HIGH,50.356,-2.326,0.5400000000000205,-1.469999999999998,1.5660459763365877,-0.8999999999979025,0.9000000000003006,1.272792206134515
4547,2.0,7798389,7713226.0,4661.0,25.0,SH,RCB,11.0,False,1.0,0.0,ESTIMATED,45.938,-0.088,0.29,137067,137067,67:40,137067.0,45.938,-0.088,4661,Manuel Akanji,98,98,281,L,A,L,G,2.0,1,VISIBLE,HIGH,51.998,-2.6790000000000003,0.9599999999998943,1.5299999999999914,1.806239186818781,-1.8000000000021998,1.7999999999998018,2.5455844122729863
4547,2.0,7798502,7713352.0,4687.0,9.0,SH,CF,11.0,False,3.0,0.967,VISIBLE,43.858,-6.632,0.1,138252,138281,68:20,138252.0,46.431,-8.783,4687,Erling Haaland,,,281,R,A,S,BOTTOMTHIRD,2.0,1,VISIBLE,HIGH,47.314,-6.524,0.8399999999999608,-2.1000000000000085,2.261769218996485,2.7000000000001023,-0.9000000000003006,2.8460498941517334
