game_id,period,game_event_id,possession_event_id,player_id,shirt_number,possession_event_type,position_group_type,team_id,home_team,touches,duration,ball_visibility,ball_x_start,ball_y_start,ball_z,start_frame,end_frame,formatted_game_clock,frame_num,ball_x_end,ball_y_end,ballCarrierPlayer,ballCarrierPlayerName,ballCarryType,createsSpace,dribbleType,trickType,linesBrokenType,opportunityType,touchType,touchOutcomeType,team_id_player_1377,shirt_number_player_1377,visibility_player_1377,confidence_player_1377,x_player_1377,y_player_1377,vx_player_1377,vy_player_1377,vtot_player_1377,ax_player_1377,ay_player_1377,atot_player_1377
4492,1.0,5053867,4887076.0,305.0,21.0,BC,LW,13.0,True,1.0,0.0,ESTIMATED,29.386,-2.24,1.26,7093,7093,00:44,7093.0,29.386,-2.24,305,,T,,,,,,H,P,13.0,2,ESTIMATED,LOW,35.294,-15.691,0.029999999999930083,1.1399999999999544,1.1403946685248454,-0.9000000000042974,-1.5987211554602254e-12,0.9000000000042974
4492,1.0,5053990,4887203.0,335.0,36.0,BC,CM,13.0,True,1.0,0.067,VISIBLE,11.36,-6.675,0.0,10966,10968,02:53,10966.0,11.298,-6.682,335,,T,,,,,,F,C,13.0,2,ESTIMATED,LOW,2.174,-23.431,-0.7200000000000006,-0.06000000000007333,0.7224956747275445,-0.8999999999999009,-0.9000000000042974,1.2727922061387542
4492,1.0,5054255,4887469.0,340.0,24.0,BC,RW,13.0,True,1.0,0.0,ESTIMATED,-7.46,3.657,0.23,21206,21206,08:34,21206.0,-7.46,3.657,340,,T,,,,,,F,P,13.0,2,ESTIMATED,LOW,-14.298,-13.688,3.569999999999993,-0.8100000000000307,3.6607376305875845,-0.9000000000010999,-0.9000000000010999,1.2727922061373411
4492,1.0,5054372,4913642.0,340.0,24.0,BC,RW,13.0,True,5.0,4.135,ESTIMATED,17.28,7.913,0.30000000000000004,23378,23502,09:49,23378.0,25.047,7.449,,,,,,,,,,,13.0,2,ESTIMATED,LOW,8.175,-9.544,2.070000000000025,0.5700000000000038,2.147044480209972,0.9000000000010999,-0.8999999999995012,1.2727922061362105
4492,1.0,5055250,4979081.0,335.0,36.0,BC,CM,13.0,True,1.0,0.0,ESTIMATED,0.116,-7.852,0.38,49940,49940,24:32,49940.0,0.116,-7.852,335,,T,,,,,,F,P,13.0,2,ESTIMATED,LOW,-8.915,-19.857,0.5400000000000205,0.750000000000064,0.9241753080450256,0.0,-0.8999999999979025,0.8999999999979025
4492,1.0,5055307,4888529.0,1940.0,10.0,BC,CM,7.0,False,7.0,5.436,VISIBLE,4.077,3.242,0.0,50839,51002,25:06,50839.0,-21.544,-6.183,,,,,,,,,,,13.0,2,ESTIMATED,LOW,-7.744,-22.094,-0.2699999999999836,0.7199999999999207,0.7689603370784978,-1.7999999999990024,-3.197442310920451e-12,1.7999999999990024
4492,1.0,5055527,4888759.0,346.0,7.0,BC,CM,13.0,True,4.0,3.568,ESTIMATED,23.39,14.622,5.0,56175,56282,28:04,56175.0,25.421,12.761,,,,,,,,,,,13.0,2,ESTIMATED,LOW,14.077,2.8200000000000003,0.329999999999977,-0.5099999999999838,0.6074537019394715,0.8999999999979025,-0.8999999999995012,1.2727922061339496
4492,1.0,5055603,4888839.0,346.0,7.0,BC,CM,13.0,True,1.0,0.0,ESTIMATED,18.872,5.378,0.27,57162,57162,28:33,57162.0,18.872,5.378,346,,T,,,,,,F,P,13.0,2,ESTIMATED,LOW,11.441,-6.173,-0.09000000000000341,-0.6000000000000139,0.6067124524847147,-0.9000000000010999,0.8999999999995012,1.2727922061362105
4492,1.0,5055614,4913118.0,483.0,9.0,BC,RW,7.0,False,7.0,5.235,VISIBLE,14.382,18.256,0.0,57223,57380,28:39,57223.0,6.497,5.032,,,,,,,,,,,13.0,2,ESTIMATED,LOW,10.301,-7.672,-1.2599999999999945,-0.810000000000004,1.497898527938389,-1.8000000000006011,-7.993605777301127e-13,1.8000000000006011
4492,1.0,5055723,4888968.0,471.0,2.0,BC,RB,7.0,False,1.0,0.0,ESTIMATED,-42.654,20.246,4.72,60450,60450,30:23,60450.0,-42.654,20.246,471,,T,,,,,,F,O,13.0,2,ESTIMATED,LOW,-37.918,-10.694,-3.090000000000046,1.4699999999999847,3.421841609426164,1.799999999995805,0.0,1.799999999995805
4492,1.0,5056959,4903091.0,340.0,24.0,BC,RW,13.0,True,3.0,1.501,VISIBLE,-34.437,-8.07,0.0,88366,88411,45:55,88366.0,-31.73,-9.688,340,,C,,,,,,H,P,13.0,2,ESTIMATED,LOW,-39.237,-14.88,0.9000000000000341,-1.230000000000011,1.5241062955056937,0.9000000000042974,-0.8999999999995012,1.2727922061384715
4492,2.0,5057592,4897441.0,335.0,36.0,BC,CM,13.0,True,1.0,0.0,ESTIMATED,-10.561,-17.137,2.49,95186,95186,45:53,95186.0,-10.561,-17.137,335,,T,,,,,,D,P,13.0,2,ESTIMATED,LOW,3.866,0.101,0.39000000000001034,1.2000000000000002,1.2617844506887888,0.9000000000007002,0.9000000000000075,1.272792206136286
4492,2.0,5059092,4913725.0,346.0,7.0,BC,CM,13.0,True,2.0,1.101,VISIBLE,-29.378,-7.075,0.0,117046,117079,58:03,117046.0,-28.751,-6.068,346,,T,,,,,,T,P,13.0,2,ESTIMATED,LOW,-20.878,4.153,0.4199999999999804,1.139999999999981,1.2149074038789707,0.0,-0.9000000000010999,0.9000000000010999
