game_id,period,game_event_id,possession_event_id,player_id,shirt_number,possession_event_type,position_group_type,team_id,home_team,touches,duration,ball_visibility,ball_x_start,ball_y_start,ball_z,start_frame,end_frame,formatted_game_clock,frame_num,ball_x_end,ball_y_end,passerTeamId,passerPlayer,passerPlayerName,targetPlayer,targetPlayerName,incompletion_reason_type,pass_body_type,pass_high_point_type,pass_outcome_type,pass_type,team_id_player_61,shirt_number_player_61,visibility_player_61,confidence_player_61,x_player_61,y_player_61,vx_player_61,vy_player_61,vtot_player_61,ax_player_61,ay_player_61,atot_player_61
4464,1.0,4705626.0,4528393.0,234.0,23.0,PA,LCB,20.0,False,2.0,2.081,VISIBLE,-36.227,7.145,0.59,1843,1895,01:02,1843.0,-35.186,9.518,20,234,Max Kilman,2072,Rayan Ait Nouri,,R,G,C,S,17.0,1,ESTIMATED,LOW,34.862,-1.086,-0.27000000000001023,0.5099999999999971,0.5770615218501426,0.0,-1.9984014443252818e-13,1.9984014443252818e-13
4464,1.0,4705627.0,4528394.0,2072.0,3.0,PA,LWB,20.0,False,3.0,2.601,VISIBLE,-24.507,28.188,0.32,1938,2003,01:06,1938.0,-23.923000000000002,28.332,20,2072,Rayan Ait Nouri,234,Max Kilman,,L,G,C,S,17.0,1,ESTIMATED,LOW,34.151,0.634,-0.14999999999986358,0.5400000000000005,0.5604462507680461,0.9000000000042974,-0.9000000000000008,1.2727922061388248
4464,1.0,4705628.0,4528395.0,234.0,23.0,PA,LCB,20.0,False,2.0,2.121,VISIBLE,-34.529,15.159,0.35000000000000003,2041,2094,01:10,2041.0,-32.354,11.476,20,234,Max Kilman,5082,Nathan Collins,,L,G,C,S,17.0,1,ESTIMATED,LOW,34.169,0.933,0.1199999999999335,-0.4800000000000004,0.49477267507410355,0.0,-9.992007221626409e-14,9.992007221626409e-14
4464,1.0,4705629.0,4528396.0,5082.0,4.0,PA,MCB,20.0,False,4.0,4.562,VISIBLE,-30.091,-1.5779999999999998,0.38,2130,2244,01:16,2130.0,-23.111,1.875,20,5082,Nathan Collins,235,Jonny Otto,,R,G,C,S,17.0,1,ESTIMATED,LOW,34.302,-0.341,0.06000000000007333,-0.30000000000000027,0.30594117081558175,0.9000000000042974,0.0,0.9000000000042974
4464,1.0,4705630.0,4528397.0,235.0,19.0,PA,RCB,20.0,False,4.0,2.561,VISIBLE,-23.986,-18.732,0.2,2284,2348,01:20,2284.0,-24.551,-15.626,20,235,Jonny Otto,5082,Nathan Collins,,L,G,C,S,17.0,1,ESTIMATED,LOW,34.528,-1.984,0.059999999999860165,-0.6600000000000006,0.6627216610312235,0.8999999999915076,0.0,0.8999999999915076
4464,1.0,4705631.0,4528398.0,5082.0,4.0,PA,MCB,20.0,False,1.0,0.0,VISIBLE,-26.844,-2.594,0.39,2383,2383,01:21,2383.0,-26.844,-2.594,20,5082,Nathan Collins,234,Max Kilman,,R,G,C,S,17.0,1,ESTIMATED,LOW,34.281,-1.449,0.029999999999930083,0.8699999999999974,0.8705170877128096,0.8999999999979025,0.8999999999999009,1.2727922061342323
4464,1.0,4705632.0,4528399.0,234.0,23.0,PA,LCB,20.0,False,1.0,0.0,VISIBLE,-27.184,16.583,0.03,2418,2418,01:23,2418.0,-27.184,16.583,20,234,Max Kilman,242,João Moutinho,,L,G,C,S,17.0,1,ESTIMATED,LOW,34.345,-0.23,0.09000000000000341,1.1700000000000002,1.1734564329364772,0.0,0.9000000000000274,0.9000000000000274
4464,1.0,4705633.0,4528400.0,242.0,28.0,PA,CM,20.0,False,1.0,0.0,VISIBLE,-11.804,23.84,0.18,2460,2460,01:24,2460.0,-11.804,23.84,20,242,João Moutinho,1831,Gonçalo Guedes,DI,R,A,D,O,17.0,1,ESTIMATED,LOW,34.847,1.5030000000000001,0.870000000000104,1.1700000000000044,1.4580123456268097,1.8000000000021998,1.9984014443252818e-13,1.8000000000021998
4464,1.0,4705634.0,4528401.0,74.0,15.0,PA,MCB,17.0,True,1.0,0.0,ESTIMATED,10.816,4.6129999999999995,1.47,2512,2512,01:26,2512.0,10.816,4.6129999999999995,17,74,Eric Dier,395,Pierre-Emile Höjbjerg,IF,HE,H,D,S,17.0,1,ESTIMATED,LOW,37.381,2.04,1.7399999999999949,-0.5099999999999971,1.8132015883513832,-0.8999999999979025,-0.8999999999999009,1.2727922061342323
4464,1.0,4705636.0,4528404.0,235.0,19.0,PA,RCB,20.0,False,5.0,5.162,VISIBLE,-0.524,-15.223,0.24,2599,2728,01:35,2599.0,22.659,-22.429,20,235,Jonny Otto,251,Pedro Neto,,R,L,C,S,17.0,1,ESTIMATED,LOW,41.027,-0.589,1.0500000000001108,-0.8399999999999974,1.3446560898609832,6.394884621840902e-12,-0.8999999999999009,0.8999999999999009
4464,1.0,4705637.0,4528405.0,251.0,7.0,PA,RWB,20.0,False,6.0,3.801,ESTIMATED,36.394,-31.125,0.2,2787,2882,01:41,2787.0,46.032,-27.725,,,,,,,,,,,17.0,1,ESTIMATED,LOW,49.283,-2.039,0.1199999999999335,-0.03000000000001002,0.12369316876846773,-6.394884621840902e-12,0.8999999999995012,0.8999999999995012
4464,1.0,4705643.0,4528413.0,5082.0,4.0,PA,MCB,20.0,False,2.0,1.601,VISIBLE,11.84,-28.799,0.01,3553,3593,02:10,3553.0,9.524000000000001,-26.228,20,5082,Nathan Collins,234,Max Kilman,,R,L,C,S,17.0,1,ESTIMATED,LOW,47.91,-4.406,-0.7500000000001705,0.6600000000000072,0.9990495483209355,-0.9000000000042974,0.0,0.9000000000042974
4464,1.0,4705644.0,4528414.0,234.0,23.0,PA,LCB,20.0,False,2.0,2.281,ESTIMATED,0.969,0.776,1.19,3630,3687,02:13,3630.0,-0.8190000000000001,3.766,20,234,Max Kilman,240,Rúben Neves,,L,G,C,S,17.0,1,ESTIMATED,LOW,45.228,-2.699,-1.0499999999998977,0.7200000000000006,1.2731457104352928,0.9000000000042974,0.0,0.9000000000042974
4464,1.0,4705645.0,4528415.0,240.0,8.0,PA,CM,20.0,False,1.0,0.0,VISIBLE,8.129,-1.015,0.1,3706,3706,02:14,3706.0,8.129,-1.015,20,240,Rúben Neves,234,Max Kilman,,L,L,C,S,17.0,1,ESTIMATED,LOW,42.404,-1.057,-1.9499999999999318,0.3300000000000036,1.9777259668618745,-0.8999999999979025,0.9000000000001007,1.2727922061343735
4464,1.0,4705646.0,4528416.0,234.0,23.0,PA,LCB,20.0,False,2.0,0.92,VISIBLE,-10.713,4.841,0.0,3772,3795,02:18,3772.0,-14.919,5.493,20,234,Max Kilman,5131,José Sá,,L,G,C,S,17.0,1,ESTIMATED,LOW,37.877,-1.031,-1.8599999999999284,-0.2400000000000002,1.8754199529704632,0.0,-0.9000000000001007,0.9000000000001007
4464,1.0,4705647.0,4528417.0,5131.0,1.0,PA,GK,20.0,False,2.0,2.235,VISIBLE,-43.81,0.847,0.32,3860,3916,02:23,3860.0,-41.324,-4.812,20,5131,José Sá,1831,Gonçalo Guedes,IF,R,A,D,O,17.0,1,ESTIMATED,LOW,32.633,-1.236,-1.4099999999999113,0.06000000000000005,1.4112760183606006,0.0,0.0,0.0
4464,1.0,4705648.0,4528418.0,61.0,1.0,PA,GK,17.0,True,3.0,3.001,VISIBLE,34.892,-2.879,0.38,4041,4116,02:31,4041.0,35.018,-1.798,17,61,Hugo Lloris,74,Eric Dier,,R,G,C,S,17.0,1,VISIBLE,HIGH,34.892,-2.879,1.950000000000145,0.1799999999999935,1.9582900704442543,0.9000000000042974,1.799999999999402,2.0124611797511975
4464,1.0,4705649.0,4528419.0,74.0,15.0,PA,MCB,17.0,True,1.0,0.0,VISIBLE,27.77,-2.569,0.29,4133,4133,02:31,4133.0,27.77,-2.569,17,74,Eric Dier,1874,Emerson Royal,,R,L,C,S,17.0,1,VISIBLE,HIGH,34.573,-1.67,-0.24000000000008015,0.30000000000000693,0.3841874542460264,2.6999999999937074,3.9968028886505635e-13,2.6999999999937074
4464,1.0,4705650.0,4528420.0,1874.0,12.0,PA,RWB,17.0,True,3.0,3.242,VISIBLE,20.79,27.288,0.24,4193,4274,02:37,4193.0,13.725,25.945,17,1874,Emerson Royal,74,Eric Dier,,R,L,C,S,17.0,1,VISIBLE,HIGH,35.671,-0.138,-0.09000000000000341,0.9299999999999999,0.9343446901438465,-0.8999999999979025,0.0,0.8999999999979025
4464,1.0,4705651.0,4528421.0,74.0,15.0,PA,MCB,17.0,True,2.0,1.401,VISIBLE,22.15,-0.024,0.1,4310,4345,02:40,4310.0,20.28,-0.41500000000000004,17,74,Eric Dier,395,Pierre-Emile Höjbjerg,,R,G,C,S,17.0,1,ESTIMATED,LOW,34.912,-0.308,-0.06000000000007333,-0.9899999999999992,0.991816515288996,-6.394884621840902e-12,0.9000000000000508,0.9000000000000508
4464,1.0,4705652.0,4528422.0,395.0,5.0,PA,CM,17.0,True,2.0,0.801,VISIBLE,14.566,-14.614,0.1,4366,4386,02:41,4366.0,14.797,-15.705,17,395,Pierre-Emile Höjbjerg,74,Eric Dier,,R,G,C,S,17.0,1,ESTIMATED,LOW,35.037,-2.442,0.06000000000007333,-1.2600000000000078,1.2614277624977295,6.394884621840902e-12,0.8999999999995012,0.8999999999995012
4464,1.0,4705653.0,4528423.0,74.0,15.0,PA,MCB,17.0,True,4.0,3.201,VISIBLE,17.383,-1.423,0.28,4411,4491,02:46,4411.0,15.008,-3.573,17,74,Eric Dier,395,Pierre-Emile Höjbjerg,,R,G,C,S,17.0,1,ESTIMATED,LOW,34.944,-3.615,-0.239999999999867,-0.21000000000000352,0.3189043743819417,6.394884621840902e-12,0.0,6.394884621840902e-12
4464,1.0,4705654.0,4528424.0,395.0,5.0,PA,CM,17.0,True,4.0,3.121,VISIBLE,10.66,-21.065,0.05,4526,4604,02:50,4526.0,8.327,-27.676,17,395,Pierre-Emile Höjbjerg,61,Hugo Lloris,,R,L,C,S,17.0,1,ESTIMATED,LOW,33.525,-4.615,-0.12000000000014666,-1.0500000000000043,1.056834897228533,0.8999999999915076,0.0,0.8999999999915076
4464,1.0,4705655.0,4528425.0,61.0,1.0,PA,GK,17.0,True,2.0,1.4809999999999999,VISIBLE,36.797,-9.185,0.0,4673,4710,02:54,4673.0,35.372,-8.289,17,61,Hugo Lloris,65,Davinson Sánchez,,L,L,C,S,17.0,1,VISIBLE,HIGH,36.797,-9.185,-0.6600000000001671,-0.6899999999999906,0.9548298277704816,-1.8000000000085947,1.8000000000006011,2.5455844122780733
4464,1.0,4705656.0,4528426.0,65.0,6.0,PA,RCB,17.0,True,2.0,1.241,ESTIMATED,24.685,20.009,0.98,4749,4780,02:57,4749.0,25.818,20.457,17,65,Davinson Sánchez,74,Eric Dier,,R,G,C,S,17.0,1,VISIBLE,HIGH,35.311,-4.493,0.24000000000008015,3.4199999999999964,3.428410710518799,0.9000000000042974,0.0,0.9000000000042974
4464,1.0,4705658.0,4528428.0,74.0,15.0,PA,MCB,17.0,True,2.0,1.52,VISIBLE,24.208,0.93,0.27,4829,4867,03:01,4829.0,21.86,-0.21,17,74,Eric Dier,71,Ben Davies,,R,G,C,S,17.0,1,ESTIMATED,LOW,35.845,-1.275,0.14999999999986358,-0.1200000000000001,0.192093727122879,-6.394884621840902e-12,-0.9000000000001007,0.9000000000001007
4464,1.0,4705659.0,4528429.0,71.0,33.0,PA,LCB,17.0,True,2.0,1.8,VISIBLE,14.351,-25.434,0.03,4899,4944,03:04,4899.0,10.104,-25.681,17,71,Ben Davies,1,Harry Kane,,L,A,C,O,17.0,1,ESTIMATED,LOW,35.718,-2.909,-0.26999999999979707,-0.8399999999999874,0.8823264701910905,-0.8999999999915076,0.9000000000007002,1.2727922061302757
4464,1.0,4705663.0,4528432.0,71.0,33.0,PA,LCB,17.0,True,1.0,0.12,ESTIMATED,6.521,-16.643,1.13,5801,5804,03:38,5801.0,6.598,-16.659,17,71,Ben Davies,8136,Ivan Perisic,,CH,H,C,S,17.0,1,ESTIMATED,LOW,35.254,-1.714,1.1699999999998312,-0.6599999999999939,1.3433167906341368,-6.394884621840902e-12,3.9968028886505635e-13,6.407362457358293e-12
4464,1.0,4705664.0,4528434.0,8136.0,14.0,PA,LWB,17.0,True,1.0,0.0,VISIBLE,1.8900000000000001,-16.091,0.09,5834,5834,03:39,5834.0,1.8900000000000001,-16.091,17,8136,Ivan Perisic,7584,Rodrigo Bentancur,,L,L,C,S,17.0,1,ESTIMATED,LOW,36.117,-2.175,0.45000000000001705,-0.2400000000000002,0.5100000000000151,-0.8999999999979025,-0.9000000000003006,1.272792206134515
4464,1.0,4705665.0,4528435.0,7584.0,30.0,PA,CM,17.0,True,2.0,0.28,VISIBLE,-0.533,-5.389,0.0,5858,5865,03:41,5858.0,-0.81,-5.38,17,7584,Rodrigo Bentancur,1,Harry Kane,,R,L,C,S,17.0,1,ESTIMATED,LOW,36.305,-2.258,-0.029999999999930083,-0.029999999999996696,0.042426406871141076,-1.799999999995805,0.0,1.799999999995805
4464,1.0,4705670.0,4528440.0,395.0,5.0,PA,CM,17.0,True,3.0,1.88,VISIBLE,-24.365,-30.199,0.08,6010,6057,03:48,6010.0,-24.833,-31.529,17,395,Pierre-Emile Höjbjerg,7584,Rodrigo Bentancur,,R,G,C,S,17.0,1,ESTIMATED,LOW,30.086,-3.111,-0.9000000000000341,-0.3600000000000003,0.9693296652842425,0.0,-0.8999999999999009,0.8999999999999009
4464,1.0,4705672.0,4528442.0,7584.0,30.0,PA,CM,17.0,True,1.0,0.0,VISIBLE,-18.866,-20.955,0.19,6082,6082,03:49,6082.0,-18.866,-20.955,17,7584,Rodrigo Bentancur,395,Pierre-Emile Höjbjerg,,R,L,C,S,17.0,1,ESTIMATED,LOW,28.779,-3.654,-0.36000000000001364,-0.029999999999996696,0.3612478373637822,0.8999999999979025,0.0,0.8999999999979025
4464,1.0,4705674.0,4528444.0,395.0,5.0,PA,CM,17.0,True,3.0,1.721,VISIBLE,-22.803,-30.321,0.16,6103,6146,03:52,6103.0,-21.692,-28.526,17,395,Pierre-Emile Höjbjerg,1874,Emerson Royal,,R,A,C,S,17.0,1,ESTIMATED,LOW,28.57,-3.636,-0.2099999999999369,0.05999999999999339,0.21840329667835306,0.9000000000042974,-3.9968028886505635e-13,0.9000000000042974
4464,1.0,4705676.0,4528445.0,1874.0,12.0,PA,RWB,17.0,True,1.0,0.0,ESTIMATED,-26.509,18.399,2.01,6213,6213,03:55,6213.0,-26.509,18.399,17,1874,Emerson Royal,7583,Dejan Kulusevski,BH,LC,H,B,S,17.0,1,ESTIMATED,LOW,27.893,-1.411,-0.2999999999999403,1.2899999999999978,1.3244244032786312,3.197442310920451e-12,0.8999999999999009,0.8999999999999009
4464,1.0,4705679.0,4528447.0,1874.0,12.0,PA,RWB,17.0,True,2.0,1.241,VISIBLE,-23.337,17.314,0.39,6238,6269,03:57,6238.0,-18.071,15.809,17,1874,Emerson Royal,65,Davinson Sánchez,,R,G,C,S,17.0,1,ESTIMATED,LOW,27.657,-0.444,-0.27000000000001023,0.9600000000000009,0.9972462083156832,0.0,-1.7999999999999483,1.7999999999999483
4464,1.0,4705680.0,4528448.0,65.0,6.0,PA,RCB,17.0,True,1.0,0.0,VISIBLE,3.993,18.604,0.1,6330,6330,03:59,6330.0,3.993,18.604,17,65,Davinson Sánchez,74,Eric Dier,,L,G,C,S,17.0,1,ESTIMATED,LOW,30.375,1.3519999999999999,1.9500000000000384,0.6899999999999973,2.068477701112619,3.197442310920451e-12,0.0,3.197442310920451e-12
4464,1.0,4705681.0,4528449.0,74.0,15.0,PA,MCB,17.0,True,5.0,5.082,VISIBLE,11.096,4.077,0.17,6360,6487,04:05,6360.0,13.665,-0.466,17,74,Eric Dier,395,Pierre-Emile Höjbjerg,,R,G,C,S,17.0,1,ESTIMATED,LOW,32.339,1.8250000000000002,1.8599999999999284,0.15000000000000346,1.8660385848100072,0.0,0.0,0.0
4464,1.0,4705683.0,4528450.0,395.0,5.0,PA,CM,17.0,True,1.0,0.0,VISIBLE,4.406,-6.497,0.09,6499,6499,04:06,6499.0,4.406,-6.497,17,395,Pierre-Emile Höjbjerg,74,Eric Dier,,R,G,C,S,17.0,1,ESTIMATED,LOW,36.015,-0.5680000000000001,0.33000000000008356,-0.7800000000000007,0.8469356528096195,6.394884621840902e-12,0.9000000000000008,0.9000000000000008
4464,1.0,4705684.0,4528451.0,74.0,15.0,PA,MCB,17.0,True,3.0,2.121,VISIBLE,13.006,-2.6189999999999998,0.06,6522,6575,04:09,6522.0,12.277,-6.007,17,74,Eric Dier,395,Pierre-Emile Höjbjerg,,R,G,C,S,17.0,1,ESTIMATED,LOW,36.182,-1.003,0.09000000000000341,-0.359999999999997,0.37107950630558734,-0.9000000000042974,0.9000000000001007,1.2727922061388954
4464,1.0,4705685.0,4528452.0,395.0,5.0,PA,CM,17.0,True,1.0,0.0,VISIBLE,3.957,-8.64,0.0,6589,6589,04:10,6589.0,3.957,-8.64,17,395,Pierre-Emile Höjbjerg,74,Eric Dier,,R,G,C,S,17.0,1,ESTIMATED,LOW,35.834,-1.173,-0.14999999999986358,-0.18000000000000016,0.23430749027711242,6.394884621840902e-12,0.0,6.394884621840902e-12
4464,1.0,4705686.0,4528453.0,74.0,15.0,PA,MCB,17.0,True,2.0,1.4809999999999999,VISIBLE,11.388,-9.508,0.0,6611,6648,04:12,6611.0,9.585,-14.651,17,74,Eric Dier,395,Pierre-Emile Höjbjerg,,R,G,C,S,17.0,1,ESTIMATED,LOW,35.757,-1.355,-0.06000000000007333,-0.30000000000000027,0.30594117081558175,0.8999999999979025,-0.9000000000001007,1.2727922061343735
4464,1.0,4705688.0,4528455.0,395.0,5.0,PA,CM,17.0,True,2.0,1.24,VISIBLE,3.2880000000000003,-13.432,0.0,6664,6695,04:14,6664.0,3.207,-16.743,17,395,Pierre-Emile Höjbjerg,71,Ben Davies,,R,G,C,S,17.0,1,ESTIMATED,LOW,35.12,-2.19,-0.7500000000001705,-0.7499999999999973,1.06066017177994,-6.394884621840902e-12,-0.8999999999999009,0.8999999999999009
4464,1.0,4705690.0,4528457.0,71.0,33.0,PA,LCB,17.0,True,4.0,2.281,VISIBLE,-3.827,-32.12,0.08,6730,6787,04:17,6730.0,-4.345,-31.554,17,71,Ben Davies,395,Pierre-Emile Höjbjerg,,R,G,C,S,17.0,1,ESTIMATED,LOW,33.921,-3.692,-0.2999999999999403,-0.6600000000000072,0.7249827584156562,-0.8999999999979025,-3.9968028886505635e-13,0.8999999999979025
4464,1.0,4705692.0,4528459.0,395.0,5.0,PA,CM,17.0,True,5.0,5.483,VISIBLE,8.776,-28.978,0.01,6818,6955,04:24,6818.0,4.299,-22.286,17,395,Pierre-Emile Höjbjerg,74,Eric Dier,,R,G,C,S,17.0,1,ESTIMATED,LOW,35.32,-5.483,0.9900000000000375,-0.5099999999999838,1.113642671596261,0.0,7.993605777301127e-13,7.993605777301127e-13
4464,1.0,4705694.0,4528461.0,74.0,15.0,PA,MCB,17.0,True,3.0,1.7610000000000001,VISIBLE,12.565,-8.312,0.01,6978,7022,04:27,6978.0,9.794,-7.048,17,74,Eric Dier,8136,Ivan Perisic,IF,R,A,O,O,17.0,1,ESTIMATED,LOW,33.709,-3.6390000000000002,-0.8999999999998209,0.6599999999999939,1.1160645142641485,-0.8999999999915076,0.8999999999999009,1.2727922061297103
4464,1.0,4705697.0,4528463.0,5131.0,1.0,PA,GK,20.0,False,1.0,0.0,VISIBLE,-47.776,0.6990000000000001,0.44,7747,7747,04:56,7747.0,-47.776,0.6990000000000001,20,5131,José Sá,248,Daniel Podence,DC,R,A,D,C,17.0,1,ESTIMATED,LOW,32.541,-0.41100000000000003,0.14999999999986358,0.2999999999999986,0.33541019662490623,0.8999999999915076,-0.9000000000000508,1.2727922061298163
4464,1.0,4705699.0,4528466.0,7584.0,30.0,PA,CM,17.0,True,2.0,1.041,VISIBLE,-0.178,-6.797,0.0,7872,7898,05:02,7872.0,-2.032,-8.28,17,7584,Rodrigo Bentancur,83,Heung-min Son,,L,L,C,S,17.0,1,ESTIMATED,LOW,36.241,-2.229,0.2999999999999403,-0.060000000000006715,0.30594117081550987,-0.9000000000042974,-3.9968028886505635e-13,0.9000000000042974
4464,1.0,4706247.0,4529038.0,240.0,8.0,PA,CM,20.0,False,1.0,0.0,VISIBLE,-11.346,-9.992,0.04,7924,7924,05:03,7924.0,-11.346,-9.992,20,240,Rúben Neves,5082,Nathan Collins,,L,L,C,S,17.0,1,ESTIMATED,LOW,35.449,-2.146,-0.8399999999999608,-0.05999999999999339,0.8421401308570523,0.9000000000042974,3.9968028886505635e-13,0.9000000000042974
