game_id,period,game_event_id,possession_event_id,player_id,shirt_number,possession_event_type,position_group_type,team_id,home_team,touches,duration,ball_visibility,ball_x_start,ball_y_start,ball_z,start_frame,end_frame,formatted_game_clock,frame_num,ball_x_end,ball_y_end,passerTeamId,passerPlayer,passerPlayerName,targetPlayer,targetPlayerName,incompletion_reason_type,pass_body_type,pass_high_point_type,pass_outcome_type,pass_type,team_id_player_73,team_id_player_394,shirt_number_player_73,shirt_number_player_394,visibility_player_73,visibility_player_394,confidence_player_73,confidence_player_394,x_player_73,x_player_394,y_player_73,y_player_394,vx_player_73,vx_player_394,vy_player_73,vy_player_394,vtot_player_73,vtot_player_394,ax_player_73,ax_player_394,ay_player_73,ay_player_394,atot_player_73,atot_player_394
4504,2.0,8575887.0,8524942.0,5057.0,3.0,PA,LB,119.0,False,1.0,0.0,ESTIMATED,21.187,-5.6129999999999995,1.1400000000000001,145525,145525,75:15,145525.0,21.187,-5.6129999999999995,119,5057,Rico Henry,5076,Ivan Toney,IF,L,A,D,C,,16.0,,8,,ESTIMATED,,LOW,,5.172,,20.602,,0.6899999999999906,,-2.789999999999999,,2.874056366879394,,0.0,,-0.9000000000010999,,0.9000000000010999
4504,2.0,8575930.0,8512483.0,5076.0,17.0,PA,CF,119.0,False,4.0,3.236,ESTIMATED,24.816,-12.536,0.12,145870,145967,75:30,145870.0,15.665,-3.057,119,5076,Ivan Toney,4358,Yoane Wissa,IF,R,A,D,O,,16.0,,8,,ESTIMATED,,LOW,,9.792,,4.625,,-0.9300000000000175,,-0.1499999999999968,,0.9420191080864717,,-1.5987211554602254e-12,,0.0,,1.5987211554602254e-12
4504,2.0,8575933.0,8512486.0,9990.0,31.0,PA,GK,16.0,True,1.0,1.034,VISIBLE,-37.331,16.716,0.35000000000000003,146087,146118,75:35,146087.0,-37.085,17.204,16,9990,Gavin Bazunu,5114,Romain Perraud,,RH,A,C,S,,16.0,,8,,ESTIMATED,,LOW,,-9.665,,7.055,,-2.5499999999999723,,1.0799999999999876,,2.7692778842145533,,0.9000000000010999,,0.8999999999995012,,1.2727922061362105
4504,2.0,8576031.0,8512573.0,5114.0,15.0,PA,LB,16.0,True,2.0,1.702,VISIBLE,-2.111,29.167,0.0,150837,150888,78:14,150837.0,1.933,28.544,16,5114,Romain Perraud,403,Che Adams,,L,G,C,S,,16.0,,8,,VISIBLE,,HIGH,,-5.797,,7.949,,1.5600000000000147,,3.210000000000006,,3.568991454178629,,0.9000000000003006,,0.9000000000003006,,1.2727922061362105
4504,2.0,8576033.0,8512575.0,403.0,10.0,PA,CF,16.0,True,2.0,0.634,VISIBLE,12.471,21.503,0.0,150909,150928,78:15,150909.0,12.953,22.152,16,403,Che Adams,5114,Romain Perraud,,R,G,C,S,,16.0,,8,,VISIBLE,,HIGH,,-0.4,,13.111,,2.3100000000000005,,1.2900000000000311,,2.6457891072419364,,0.0,,1.5987211554602254e-12,,1.5987211554602254e-12
4504,2.0,8576040.0,8512581.0,5114.0,15.0,PA,LB,16.0,True,3.0,2.702,VISIBLE,5.244,28.836,0.0,150959,151040,78:19,150959.0,10.922,27.075,16,5114,Romain Perraud,4020,Kamaldeen Sulemana,,L,G,C,S,,16.0,,8,,VISIBLE,,MEDIUM,,2.555,,14.677,,1.200000000000001,,0.6600000000000072,,1.3695254652616038,,-0.8999999999999009,,0.0,,0.8999999999999009
4504,2.0,8576052.0,8512596.0,4020.0,20.0,PA,LW,16.0,True,5.0,3.337,VISIBLE,18.271,32.307,0.03,151069,151169,78:23,151069.0,24.436,32.412,16,4020,Kamaldeen Sulemana,5114,Romain Perraud,,R,G,C,S,,16.0,,8,,VISIBLE,,MEDIUM,,3.488,,17.189,,-0.21000000000000352,,0.779999999999994,,0.8077747210701708,,-0.9000000000003006,,0.0,,0.9000000000003006
4504,2.0,8576070.0,8512609.0,5114.0,15.0,PA,LB,16.0,True,1.0,0.0,VISIBLE,26.474,31.413,0.0,151196,151196,78:24,151196.0,26.474,31.413,16,5114,Romain Perraud,4020,Kamaldeen Sulemana,FO,L,G,S,S,,16.0,,8,,VISIBLE,,MEDIUM,,7.588,,19.425,,2.580000000000009,,0.4199999999999804,,2.613962509295041,,7.993605777301127e-13,,-3.197442310920451e-12,,3.295848094936011e-12
4504,2.0,8576160.0,8512702.0,364.0,14.0,PA,RB,16.0,True,3.0,2.903,ESTIMATED,7.736,-15.363,0.6000000000000001,152865,152952,79:23,152865.0,10.023,-19.492,16,364,James Bree,5114,Romain Perraud,,R,A,C,S,,16.0,,8,,VISIBLE,,HIGH,,14.515,,9.023,,-2.9999999999999893,,-2.3400000000000354,,3.8046813269970587,,1.8000000000006011,,-1.5987211554602254e-12,,1.8000000000006011
4504,2.0,8576280.0,8512824.0,12779.0,24.0,PA,LW,119.0,False,1.0,0.0,ESTIMATED,-6.691,-25.261,2.69,154343,154343,80:09,154343.0,-6.691,-25.261,119,12779,Mikkel Damsgaard,5076,Ivan Toney,SP,HE,A,D,F,,16.0,,8,,VISIBLE,,HIGH,,-5.947,,-20.688,,-2.2199999999999953,,-2.190000000000012,,3.1184130579511162,,-1.7999999999998018,,-3.197442310920451e-12,,1.7999999999998018
4504,2.0,8576284.0,8512827.0,385.0,35.0,PA,RCB,16.0,True,1.0,0.0,VISIBLE,-34.332,-30.187,0.05,154485,154485,80:14,154485.0,-34.332,-30.187,16,385,Jan Bednarek,9990,Gavin Bazunu,,R,G,C,S,,16.0,,8,,ESTIMATED,,LOW,,-18.607,,-21.922,,-1.9499999999999318,,1.5000000000000213,,2.4601829200284677,,1.8000000000021998,,3.197442310920451e-12,,1.8000000000021998
4504,2.0,8576288.0,8512832.0,9990.0,31.0,PA,GK,16.0,True,1.0,0.0,VISIBLE,-47.014,-18.688,1.16,154529,154529,80:15,154529.0,-47.014,-18.688,16,9990,Gavin Bazunu,15630,Paul Onuachu,,R,A,C,C,,16.0,,8,,ESTIMATED,,LOW,,-20.449,,-20.077,,-0.5100000000000904,,0.8699999999999974,,1.0084641788383402,,1.799999999995805,,0.0,,1.799999999995805
4504,2.0,8576298.0,8512841.0,15630.0,12.0,PA,CF,16.0,True,2.0,0.801,ESTIMATED,-2.574,-25.456,2.02,154661,154685,80:21,154661.0,-3.444,-26.591,16,15630,Paul Onuachu,364,James Bree,,R,L,C,S,,16.0,,8,,VISIBLE,,HIGH,,-11.611,,-22.642,,2.7599999999999625,,-0.8399999999999608,,2.8849956672410664,,-0.9000000000010999,,3.197442310920451e-12,,0.9000000000010999
4504,2.0,8576694.0,8513231.0,364.0,14.0,PA,RB,16.0,True,1.0,0.0,VISIBLE,-10.055,-30.469,0.0,154707,154707,80:21,154707.0,-10.055,-30.469,16,364,James Bree,394,James Ward-Prowse,,R,G,C,S,,16.0,,8,,VISIBLE,,HIGH,,-7.735,,-23.262,,2.369999999999992,,0.0,,2.369999999999992,,0.0,,0.0,,0.0
4504,2.0,8576702.0,8513240.0,394.0,8.0,PA,CM,16.0,True,2.0,1.335,VISIBLE,-6.125,-23.156,0.0,154727,154767,80:23,154727.0,-2.303,-22.839,16,394,James Ward-Prowse,403,Che Adams,,R,G,C,S,,16.0,,8,,VISIBLE,,HIGH,,-6.125,,-23.156,,2.4900000000000055,,0.24000000000008015,,2.5015395259719693,,0.0,,3.197442310920451e-12,,3.197442310920451e-12
4504,2.0,8576709.0,8513245.0,403.0,10.0,PA,CF,16.0,True,2.0,0.5670000000000001,VISIBLE,19.523,-17.466,0.0,154816,154833,80:26,154816.0,21.605,-16.794,16,403,Che Adams,364,James Bree,,R,G,C,S,,16.0,,8,,ESTIMATED,,LOW,,2.931,,-22.517,,2.669999999999999,,0.14999999999997016,,2.6742101637679836,,-1.8000000000002014,,-0.9000000000010999,,2.0124611797504826
4504,2.0,8576713.0,8513249.0,364.0,14.0,PA,RB,16.0,True,1.0,0.0,VISIBLE,3.197,-32.95,0.0,154911,154911,80:28,154911.0,3.197,-32.95,16,364,James Bree,385,Jan Bednarek,,R,G,C,S,,16.0,,8,,VISIBLE,,MEDIUM,,5.296,,-24.242,,-0.5999999999999872,,-1.1700000000000443,,1.314876420048701,,7.993605777301127e-13,,0.8999999999979025,,0.8999999999979025
4504,2.0,8576719.0,8513256.0,385.0,35.0,PA,RCB,16.0,True,2.0,1.035,VISIBLE,-14.611,-21.529,0.0,154967,154998,80:31,154967.0,-14.806000000000001,-19.643,16,385,Jan Bednarek,4630,Armel Bella-Kotchap,,R,G,C,S,,16.0,,8,,VISIBLE,,LOW,,3.425,,-24.758,,-1.110000000000011,,0.750000000000064,,1.3396268137060112,,-3.9968028886505635e-13,,1.8000000000021998,,1.8000000000021998
4504,2.0,8576726.0,8513262.0,4630.0,37.0,PA,LCB,16.0,True,3.0,2.77,VISIBLE,-8.435,15.261,0.0,155070,155153,80:36,155070.0,-1.7000000000000002,24.706,16,4630,Armel Bella-Kotchap,5114,Romain Perraud,,R,G,C,S,,16.0,,8,,VISIBLE,,LOW,,2.181,,-19.224,,0.21000000000000352,,2.010000000000005,,2.02094037517192,,-0.8999999999999009,,0.0,,0.8999999999999009
4504,2.0,8576729.0,8513266.0,5114.0,15.0,PA,LB,16.0,True,1.0,0.0,VISIBLE,9.323,31.594,0.0,155184,155184,80:37,155184.0,9.323,31.594,16,5114,Romain Perraud,4630,Armel Bella-Kotchap,,L,G,C,S,,16.0,,8,,VISIBLE,,LOW,,4.006,,-13.796,,0.2400000000000002,,0.5700000000000038,,0.6184658438426527,,0.0,,-0.9000000000010999,,0.9000000000010999
4504,2.0,8576734.0,8513272.0,4630.0,37.0,PA,LCB,16.0,True,3.0,2.136,VISIBLE,-0.842,26.672,0.0,155217,155281,80:41,155217.0,-0.545,24.284,16,4630,Armel Bella-Kotchap,6134,Romeo Lavia,,L,G,C,S,,16.0,,8,,VISIBLE,,LOW,,4.104,,-13.632,,-0.03000000000001002,,-0.23999999999997357,,0.2418677324489315,,-7.993605777301127e-13,,-0.8999999999995012,,0.8999999999995012
4504,2.0,8576740.0,8513278.0,6134.0,45.0,PA,DM,16.0,True,2.0,1.6019999999999999,VISIBLE,-3.763,9.945,0.0,155326,155374,80:44,155326.0,-0.9,4.352,16,6134,Romeo Lavia,394,James Ward-Prowse,,R,G,C,S,,16.0,,8,,VISIBLE,,LOW,,3.899,,-16.394,,0.18000000000000682,,-1.4699999999999847,,1.4809794056636836,,0.9000000000003006,,-0.9000000000010999,,1.2727922061367758
4504,2.0,8576746.0,8513283.0,394.0,8.0,PA,CM,16.0,True,2.0,1.068,VISIBLE,5.298,-20.621,0.02,155411,155443,80:46,155411.0,6.6129999999999995,-21.741,16,394,James Ward-Prowse,364,James Bree,,R,G,C,S,,16.0,,8,,VISIBLE,,LOW,,5.298,,-20.621,,0.9299999999999908,,-1.0500000000000043,,1.4026403673073122,,1.7999999999998018,,0.0,,1.7999999999998018
4504,2.0,8576756.0,8513296.0,364.0,14.0,PA,RB,16.0,True,1.0,0.0,VISIBLE,18.544,-33.131,0.02,155479,155479,80:47,155479.0,18.544,-33.131,16,364,James Bree,194,Theo Walcott,,R,G,C,S,,16.0,,8,,ESTIMATED,,LOW,,8.764,,-23.063,,1.7999999999999616,,-0.9600000000000009,,2.0399999999999663,,-1.5987211554602254e-12,,1.7999999999990024,,1.7999999999990024
4504,2.0,8576762.0,8513304.0,194.0,32.0,PA,RW,16.0,True,2.0,1.201,VISIBLE,30.039,-23.171,0.04,155508,155544,80:49,155508.0,30.682,-22.946,16,194,Theo Walcott,394,James Ward-Prowse,,R,G,C,S,,16.0,,8,,ESTIMATED,,LOW,,10.221,,-23.701,,1.2000000000000277,,-0.3000000000000469,,1.2369316876853365,,-0.8999999999979025,,0.8999999999979025,,1.2727922061328192
4504,2.0,8576764.0,8513307.0,394.0,8.0,PA,CM,16.0,True,2.0,1.201,VISIBLE,11.728,-22.977,0.0,155568,155604,80:51,155568.0,11.912,-22.746,16,394,James Ward-Prowse,6134,Romeo Lavia,,R,G,C,S,,16.0,,8,,VISIBLE,,MEDIUM,,11.728,,-22.977,,0.4199999999999804,,0.5400000000000205,,0.6841052550594869,,0.8999999999995012,,-0.8999999999979025,,1.2727922061339496
4504,2.0,8576770.0,8513314.0,6134.0,45.0,PA,DM,16.0,True,4.0,3.37,VISIBLE,10.889,-13.757,0.0,155627,155728,80:55,155627.0,7.371,-24.478,16,6134,Romeo Lavia,394,James Ward-Prowse,,R,G,C,S,,16.0,,8,,VISIBLE,,MEDIUM,,11.721,,-23.312,,-0.389999999999997,,-1.200000000000081,,1.2617844506888616,,0.8999999999995012,,-0.9000000000042974,,1.2727922061384715
4504,2.0,8576773.0,8513317.0,394.0,8.0,PA,CM,16.0,True,1.0,0.0,VISIBLE,6.384,-31.411,0.0,155757,155757,80:56,155757.0,6.384,-31.411,16,394,James Ward-Prowse,385,Jan Bednarek,,R,G,C,S,,16.0,,8,,VISIBLE,,MEDIUM,,6.384,,-31.411,,-1.4699999999999847,,0.14999999999997016,,1.477633242722952,,1.8000000000006011,,2.7000000000001023,,3.244996147918009
4504,2.0,8576777.0,8513322.0,385.0,35.0,PA,RCB,16.0,True,3.0,2.503,VISIBLE,-2.634,-8.643,0.0,155834,155909,81:02,155834.0,2.21,-4.961,16,385,Jan Bednarek,6134,Romeo Lavia,,R,G,C,S,,16.0,,8,,VISIBLE,,LOW,,5.846,,-26.401,,1.3499999999999979,,3.0000000000000426,,3.2897568299192343,,1.7999999999998018,,3.197442310920451e-12,,1.7999999999998018
4504,2.0,8576781.0,8513325.0,6134.0,45.0,PA,DM,16.0,True,2.0,0.801,VISIBLE,11.441,-4.958,0.04,155929,155953,81:03,155929.0,11.406,-3.228,16,6134,Romeo Lavia,385,Jan Bednarek,,R,G,C,S,,16.0,,8,,VISIBLE,,LOW,,13.233,,-19.827,,2.3700000000000188,,0.8699999999999974,,2.5246385879963262,,-0.8999999999995012,,0.9000000000010999,,1.2727922061362105
4504,2.0,8576784.0,8513328.0,385.0,35.0,PA,RCB,16.0,True,1.0,0.0,VISIBLE,3.084,-2.819,0.0,155988,155988,81:04,155988.0,3.084,-2.819,16,385,Jan Bednarek,4020,Kamaldeen Sulemana,,R,G,C,S,,16.0,,8,,ESTIMATED,,LOW,,16.759,,-18.366,,1.230000000000011,,1.0500000000000043,,1.6172198366332378,,0.0,,0.9000000000010999,,0.9000000000010999
4504,2.0,8576794.0,8513337.0,4020.0,20.0,PA,LW,16.0,True,6.0,4.238,ESTIMATED,16.578,26.655,0.0,156063,156190,81:11,156063.0,22.826,27.867,16,4020,Kamaldeen Sulemana,4630,Armel Bella-Kotchap,,R,G,C,S,,16.0,,8,,ESTIMATED,,LOW,,18.55,,-13.504,,0.4199999999999804,,2.7600000000000158,,2.7917736297916544,,-3.197442310920451e-12,,0.0,,3.197442310920451e-12
4504,2.0,8576797.0,8513341.0,4630.0,37.0,PA,LCB,16.0,True,3.0,2.37,VISIBLE,9.122,23.879,0.0,156238,156309,81:15,156238.0,8.122,17.629,16,4630,Armel Bella-Kotchap,385,Jan Bednarek,,L,G,C,S,,16.0,,8,,VISIBLE,,LOW,,17.061,,-5.116,,-1.6199999999999548,,-1.7099999999999849,,2.35552541909439,,3.197442310920451e-12,,-1.7999999999990024,,1.7999999999990024
4504,2.0,8576803.0,8513346.0,385.0,35.0,PA,RCB,16.0,True,2.0,0.934,VISIBLE,2.955,6.197,0.0,156348,156376,81:17,156348.0,3.9859999999999998,5.939,16,385,Jan Bednarek,4630,Armel Bella-Kotchap,,R,G,C,S,,16.0,,8,,VISIBLE,,LOW,,13.67,,-15.895,,0.36000000000001364,,-2.4299999999999855,,2.4565219315121003,,0.9000000000010999,,0.9000000000010999,,1.2727922061373411
4504,2.0,8576814.0,8513357.0,4630.0,37.0,PA,LCB,16.0,True,3.0,1.434,VISIBLE,13.462,21.58,0.0,156440,156483,81:21,156440.0,15.345,21.722,16,4630,Armel Bella-Kotchap,6134,Romeo Lavia,,R,G,C,S,,16.0,,8,,VISIBLE,,LOW,,17.384,,-17.348,,1.3500000000000512,,0.9000000000000341,,1.6224980739588566,,-0.8999999999979025,,0.0,,0.8999999999979025
4504,2.0,8576820.0,8513363.0,6134.0,45.0,PA,DM,16.0,True,3.0,2.87,VISIBLE,13.567,8.918,0.05,156516,156602,81:25,156516.0,13.331,3.566,16,6134,Romeo Lavia,394,James Ward-Prowse,,R,G,C,S,,16.0,,8,,VISIBLE,,LOW,,18.833,,-15.459,,-0.09000000000000341,,-0.18000000000000682,,0.2012461179749887,,0.0,,-1.8000000000006011,,1.8000000000006011
4504,2.0,8576823.0,8513366.0,394.0,8.0,PA,CM,16.0,True,2.0,1.435,VISIBLE,17.58,-18.626,0.04,156638,156681,81:27,156638.0,18.613,-20.116,16,394,James Ward-Prowse,194,Theo Walcott,,R,G,C,S,,16.0,,8,,VISIBLE,,MEDIUM,,17.58,,-18.626,,0.2999999999999403,,-0.8100000000000307,,0.8637708029332862,,-3.197442310920451e-12,,0.0,,3.197442310920451e-12
4504,2.0,8576828.0,8513371.0,194.0,32.0,PA,RW,16.0,True,1.0,0.033,VISIBLE,31.044,-19.991,0.03,156705,156706,81:28,156705.0,31.075,-20.056,16,194,Theo Walcott,364,James Bree,,R,L,C,S,,16.0,,8,,VISIBLE,,MEDIUM,,19.503,,-21.203,,1.1999999999999744,,-1.439999999999948,,1.8744599222175407,,-3.197442310920451e-12,,3.197442310920451e-12,,4.521866281009272e-12
4504,2.0,8576832.0,8513376.0,364.0,14.0,PA,RB,16.0,True,2.0,1.068,VISIBLE,31.448,-31.422,0.07,156736,156768,81:30,156736.0,32.595,-32.547,16,364,James Bree,194,Theo Walcott,,R,G,C,S,,16.0,,8,,VISIBLE,,MEDIUM,,20.875,,-22.771,,1.4699999999999847,,-1.559999999999988,,2.143478481347531,,0.8999999999979025,,-0.8999999999979025,,1.2727922061328192
4504,2.0,8576945.0,8513492.0,4020.0,20.0,PA,LW,16.0,True,4.0,2.903,ESTIMATED,27.527,-4.032,0.76,157785,157872,82:07,157785.0,29.1,6.502,16,4020,Kamaldeen Sulemana,5114,Romain Perraud,,R,L,C,S,,16.0,,8,,ESTIMATED,,LOW,,34.665,,-27.836,,-3.060000000000116,,1.4700000000000912,,3.3947753975780164,,-0.9000000000042974,,3.197442310920451e-12,,0.9000000000042974
4504,2.0,8577003.0,8513546.0,5114.0,15.0,PA,LB,16.0,True,1.0,0.0,ESTIMATED,38.302,33.155,0.89,158116,158116,82:15,158116.0,38.302,33.155,16,5114,Romain Perraud,4020,Kamaldeen Sulemana,,TWOHANDS,A,C,S,,16.0,,8,,VISIBLE,,LOW,,23.606,,-6.364,,-0.9600000000000009,,2.160000000000002,,2.363725872431067,,0.0,,0.0,,0.0
4504,2.0,8577009.0,8513556.0,4020.0,20.0,PA,LW,16.0,True,4.0,2.669,VISIBLE,26.996,23.576,0.07,158159,158239,82:19,158159.0,24.643,23.295,16,4020,Kamaldeen Sulemana,5114,Romain Perraud,,R,G,C,S,,16.0,,8,,VISIBLE,,LOW,,22.134,,-4.063,,-1.0199999999999676,,0.9000000000000075,,1.3602940858505366,,-0.8999999999979025,,-1.7999999999998018,,2.012461179748695
4504,2.0,8577024.0,8513564.0,5114.0,15.0,PA,LB,16.0,True,5.0,3.404,VISIBLE,37.359,29.767,0.0,158286,158388,82:24,158286.0,41.309,26.74,16,5114,Romain Perraud,4020,Kamaldeen Sulemana,,L,G,C,S,,16.0,,8,,VISIBLE,,MEDIUM,,22.909,,-4.319,,1.769999999999925,,1.1099999999999977,,2.089258241577553,,0.8999999999979025,,0.0,,0.8999999999979025
4504,2.0,8577111.0,8513644.0,5076.0,17.0,PA,CF,119.0,False,1.0,0.0,ESTIMATED,-6.996,-30.293,2.34,163775,163775,85:24,163775.0,-6.996,-30.293,119,5076,Ivan Toney,4358,Yoane Wissa,,HE,A,C,F,,16.0,,8,,VISIBLE,,MEDIUM,,-7.542,,-23.764,,-1.1400000000000077,,-1.1400000000000077,,1.612203461105339,,-7.993605777301127e-13,,0.8999999999979025,,0.8999999999979025
4504,2.0,8577153.0,8513687.0,194.0,32.0,PA,RW,16.0,True,3.0,1.068,ESTIMATED,-9.318,-30.86,0.08,163892,163924,85:29,163892.0,-11.35,-31.591,16,194,Theo Walcott,394,James Ward-Prowse,,R,H,C,S,,16.0,,8,,VISIBLE,,LOW,,-9.853,,-27.51,,0.5099999999999838,,-0.6600000000000605,,0.8340863264675086,,-0.9000000000010999,,-3.197442310920451e-12,,0.9000000000010999
4504,2.0,8577162.0,8513696.0,5065.0,6.0,PA,CM,119.0,False,3.0,1.6680000000000001,VISIBLE,-6.342,-24.93,0.09,163975,164025,85:32,163975.0,-9.451,-23.015,119,5065,Christian Nörgaard,5064,Frank Onyeka,,R,G,C,S,,16.0,,8,,VISIBLE,,LOW,,-9.103,,-26.128,,-0.4800000000000004,,1.5000000000000213,,1.574928569808823,,-0.8999999999995012,,0.0,,0.8999999999995012
4504,2.0,8577167.0,8513701.0,5064.0,15.0,PA,CM,119.0,False,1.0,0.0,VISIBLE,-10.315,-11.065,0.0,164064,164064,85:34,164064.0,-10.315,-11.065,119,5064,Frank Onyeka,4358,Yoane Wissa,IF,R,L,D,S,,16.0,,8,,VISIBLE,,LOW,,-13.538,,-17.322,,-1.7399999999999949,,3.540000000000063,,3.9445151793345183,,0.0,,-0.8999999999979025,,0.8999999999979025
4504,2.0,8577175.0,8513710.0,5114.0,15.0,PA,LB,16.0,True,2.0,1.501,VISIBLE,-18.433,-3.18,0.0,164103,164148,85:36,164103.0,-15.551,-0.181,16,5114,Romain Perraud,403,Che Adams,,L,L,C,S,,16.0,,8,,VISIBLE,,LOW,,-15.153,,-13.559,,-0.5700000000000038,,2.130000000000045,,2.2049489790015997,,1.8000000000006011,,-1.7999999999974037,,2.54558441227016
4504,2.0,8577180.0,8513714.0,403.0,10.0,PA,CF,16.0,True,4.0,2.903,VISIBLE,0.517,-7.017,0.0,164175,164262,85:40,164175.0,9.28,-3.073,16,403,Che Adams,5114,Romain Perraud,,R,L,C,S,,16.0,,8,,ESTIMATED,,LOW,,-11.758,,-11.691,,3.270000000000053,,0.09000000000000341,,3.271238297648208,,1.8000000000021998,,1.5987211554602254e-12,,1.8000000000021998
4504,2.0,8577187.0,8513721.0,5114.0,15.0,PA,LB,16.0,True,5.0,4.705,VISIBLE,14.259,24.106,0.0,164328,164469,85:47,164328.0,30.548000000000002,20.001,16,5114,Romain Perraud,6134,Romeo Lavia,,L,L,C,S,,16.0,,8,,VISIBLE,,MEDIUM,,11.185,,-14.945,,4.439999999999991,,0.8699999999999974,,4.524433666217233,,-0.9000000000010999,,0.8999999999995012,,1.2727922061362105
4504,2.0,8577194.0,8513730.0,6134.0,45.0,PA,DM,16.0,True,5.0,2.636,VISIBLE,24.707,14.455,0.0,164485,164564,85:50,164485.0,26.932,20.1,16,6134,Romeo Lavia,4020,Kamaldeen Sulemana,,R,G,C,S,,16.0,,8,,VISIBLE,,MEDIUM,,24.314,,-4.687,,0.4800000000000537,,0.8699999999999974,,0.9936297097007754,,-0.8999999999979025,,-0.9000000000003006,,1.272792206134515
4504,2.0,8577211.0,8513758.0,4020.0,20.0,PA,LW,16.0,True,5.0,4.571,ESTIMATED,38.726,25.786,1.58,164856,164993,86:05,164856.0,25.947,18.402,16,4020,Kamaldeen Sulemana,6134,Romeo Lavia,,R,G,C,S,,16.0,,8,,VISIBLE,,MEDIUM,,34.788,,2.593,,-1.950000000000145,,0.3300000000000036,,1.9777259668620846,,-0.9000000000042974,,3.9968028886505635e-13,,0.9000000000042974
4504,2.0,8577223.0,8513763.0,6134.0,45.0,PA,DM,16.0,True,2.0,1.168,VISIBLE,21.227,12.952,0.0,165026,165061,86:07,165026.0,21.21,9.795,16,6134,Romeo Lavia,364,James Bree,,R,A,C,C,,16.0,,8,,VISIBLE,,LOW,,23.814,,-8.442,,-0.7200000000000273,,-3.4500000000000064,,3.5243297235077313,,0.8999999999979025,,0.0,,0.8999999999979025
4504,2.0,8577229.0,8513769.0,364.0,14.0,PA,RB,16.0,True,1.0,0.434,ESTIMATED,25.923000000000002,-15.85,2.29,165122,165135,86:09,165122.0,26.112,-16.105,,,,,,,,,,,,16.0,,8,,VISIBLE,,LOW,,25.604,,-16.449,,1.230000000000011,,-1.0200000000000742,,1.5979048782703489,,-0.8999999999979025,,-3.197442310920451e-12,,0.8999999999979025
4504,2.0,8577264.0,8513812.0,364.0,14.0,PA,RB,16.0,True,1.0,0.0,ESTIMATED,-6.045,-28.936,1.49,166123,166123,86:42,166123.0,-6.045,-28.936,,,,,,,,,,,,16.0,,8,,VISIBLE,,HIGH,,-5.68,,-23.067,,-0.2400000000000002,,-1.410000000000018,,1.4302796929272437,,0.0,,0.8999999999979025,,0.8999999999979025
4504,2.0,8577269.0,8513817.0,194.0,32.0,PA,RW,16.0,True,1.0,0.0,ESTIMATED,0.304,-25.36,2.2,166149,166149,86:43,166149.0,0.304,-25.36,16,194,Theo Walcott,15630,Paul Onuachu,DI,HE,A,D,F,,16.0,,8,,VISIBLE,,HIGH,,-5.675,,-24.005,,0.18000000000000682,,-0.7199999999999207,,0.7421590126111036,,0.0,,0.9000000000042974,,0.9000000000042974
4504,2.0,8577274.0,8513822.0,5065.0,6.0,PA,CM,119.0,False,1.0,0.033,ESTIMATED,4.574,-23.08,1.8599999999999999,166177,166178,86:44,166177.0,4.567,-23.111,119,5065,Christian Nörgaard,12779,Mikkel Damsgaard,,CH,H,C,S,,16.0,,8,,VISIBLE,,HIGH,,-5.451,,-24.232,,0.15000000000002345,,0.18000000000000682,,0.2343074902772199,,-0.8999999999987018,,0.9000000000010999,,1.2727922061356454
4504,2.0,8577277.0,8513825.0,12779.0,24.0,PA,LW,119.0,False,1.0,0.0,ESTIMATED,2.03,-25.513,0.64,166198,166198,86:45,166198.0,2.03,-25.513,119,12779,Mikkel Damsgaard,4358,Yoane Wissa,DI,R,A,D,O,,16.0,,8,,VISIBLE,,MEDIUM,,-5.499,,-23.872,,-0.359999999999987,,0.8100000000000307,,0.8863972021616722,,-1.7999999999998018,,0.9000000000010999,,2.012461179750125
4504,2.0,8577284.0,8513832.0,4630.0,37.0,PA,LCB,16.0,True,1.0,0.0,ESTIMATED,-25.018,-11.238,5.84,166290,166290,86:48,166290.0,-25.018,-11.238,16,4630,Armel Bella-Kotchap,6134,Romeo Lavia,,HE,A,C,S,,16.0,,8,,VISIBLE,,MEDIUM,,-12.997,,-18.756,,-3.95999999999999,,1.6199999999999548,,4.2785511566416705,,0.0,,-1.8000000000021998,,1.8000000000021998
4504,2.0,8577330.0,8513876.0,394.0,8.0,PA,CM,16.0,True,1.0,0.0,VISIBLE,-25.515,-11.887,0.04,166439,166439,86:53,166439.0,-25.515,-11.887,16,394,James Ward-Prowse,403,Che Adams,BL,R,L,B,S,,16.0,,8,,VISIBLE,,MEDIUM,,-25.515,,-11.887,,0.18000000000000682,,1.559999999999988,,1.5703502793962771,,0.9000000000010999,,-2.7000000000001023,,2.8460498941519865
4504,2.0,8577342.0,8513888.0,364.0,14.0,PA,RB,16.0,True,2.0,0.667,VISIBLE,-32.433,-20.913,0.0,166482,166502,86:55,166482.0,-33.215,-21.09,16,364,James Bree,194,Theo Walcott,,R,A,C,S,,16.0,,8,,VISIBLE,,HIGH,,-24.082,,-11.439,,1.410000000000018,,-0.8699999999999974,,1.656804152578103,,3.197442310920451e-12,,-1.7999999999990024,,1.7999999999990024
